"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901988","negative regulation of cell cycle phase transition","53/1618","245/14562",0.216326530612245,1.9469387755102,5.28481194141508,1.28114756789362e-06,0.000141632170924076,0.000133123754799172,"EZH2/CDCA8/CDC20/TICRR/STK38/TTK/PLK1/CENPF/FBXO5/CLSPN/RBL1/BLM/BIRC5/SPC24/BARD1/BUB1B/CDT1/ORC1/GTPBP4/LYN/PINX1/AVEN/HASPIN/NDC80/BUB1/RNF168/CHEK1/MSH2/MAD2L1/TRIP13/PRKDC/CDC45/RAD51/AURKB/E2F7/NUF2/KNL1/NBN/ZW10/CDK1/RFWD3/H2AX/RHNO1/E2F1/CHMP4C/HUS1B/GPNMB/MAD2L2/USP28/INCENP/SKA1/SKA3/FANCD2",53
"GO:0045787","positive regulation of cell cycle","61/1618","299/14562",0.204013377926421,1.83612040133779,5.16475328855813,1.68730504719215e-06,0.000182802628812797,0.000171820937121441,"RAD51AP1/EZH2/CDCA8/CDC20/EGFR/CCNE1/RRM2/STRA8/KIF14/NCAPG2/FBXO5/CDC7/MTBP/NCAPD2/BIRC5/MAP3K7/FAM83D/SCAND3/SVIL/PLSCR1/NCAPH/DLGAP5/UBE2C/RANBP1/TERT/NDC80/LRP5/BUB1/KIF23/CHEK1/CPSF3/MAD2L1/NCAPG/CIT/AURKA/AURKB/E2F7/CDC25A/SMC5/KNL1/CDK1/RHNO1/SMC2/CALR/PIM1/ROCK2/ATAD5/DBF4/DDX11/INCENP/SASS6/ADAM17/PAFAH1B1/TGFA/NR2E1/APP/SKA1/CCNY/SKA3/HNRNPU/E2F8",61
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","27/1618","93/14562",0.290322580645161,2.61290322580645,5.51672243775456,1.8068046656614e-06,0.000191910997527212,0.000180382129366444,"CDCA8/CDC20/TTK/PLK1/CENPF/FBXO5/BIRC5/SPC24/BUB1B/DLGAP5/UBE2C/HASPIN/NDC80/BUB1/DPF3/MAD2L1/TRIP13/AURKB/NUF2/KNL1/ZW10/MAD2L2/INCENP/CENPE/SKA1/SKA3/SMARCC1",27
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","27/1618","95/14562",0.284210526315789,2.55789473684211,5.38593712837806,2.8392846238231e-06,0.00029445994608247,0.000276770548701633,"CDCA8/CDC20/TTK/PLK1/CENPF/FBXO5/BIRC5/SPC24/BUB1B/DLGAP5/UBE2C/HASPIN/NDC80/BUB1/DPF3/MAD2L1/TRIP13/AURKB/NUF2/KNL1/ZW10/MAD2L2/INCENP/CENPE/SKA1/SKA3/SMARCC1",27
"GO:0010948","negative regulation of cell cycle process","58/1618","284/14562",0.204225352112676,1.83802816901408,5.04236994667176,2.91607531247775e-06,0.00029445994608247,0.000276770548701633,"EZH2/CDCA8/CDC20/TICRR/STK38/TTK/PLK1/CENPF/FBXO5/MTBP/CLSPN/BMP7/RBL1/BLM/BIRC5/SPC24/BARD1/BUB1B/CDT1/ORC1/GTPBP4/LYN/PINX1/AVEN/HASPIN/NEK2/NDC80/BUB1/RNF168/CHEK1/MSH2/MAD2L1/TRIP13/PRKDC/CDC45/RAD51/AURKB/E2F7/NUF2/KNL1/NBN/ZW10/CDK1/RFWD3/H2AX/RHNO1/E2F1/CHMP4C/HUS1B/GPNMB/MAD2L2/USP28/INCENP/BAZ1B/SKA1/SKA3/FANCD2/E2F8",58
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","39/1618","164/14562",0.23780487804878,2.14024390243902,5.19181495803754,2.93535851734417e-06,0.00029445994608247,0.000276770548701633,"CDCA8/CDC20/STMN1/CENPA/TTK/PLK1/PRC1/ITGB1/BIRC5/TPX2/DLGAP5/NEK2/NDC80/KIF23/FSD1/PRICKLE1/MAD2L1/MYBL2/AURKA/KIFC1/AURKB/NUF2/CCSAP/ZW10/CDK1/CENPH/BORA/CHMP4C/PSRC1/KIF11/FLNA/INCENP/SASS6/WDR62/STAG1/PAFAH1B1/CENPE/INTS13/HNRNPU",39
"GO:0045786","negative regulation of cell cycle","69/1618","358/14562",0.192737430167598,1.73463687150838,4.97576098867869,3.06146931935318e-06,0.000301526896417022,0.000283412958807873,"FOXC1/EZH2/CDKN2A/CDK6/CDCA8/CDC20/TICRR/BTG3/TP53BP2/STK38/TTK/PLK1/CENPF/FBXO5/MTBP/CLSPN/BMP7/RBL1/BLM/BIRC5/SPC24/BARD1/BUB1B/CDT1/ORC1/GTPBP4/LYN/PINX1/AVEN/HASPIN/NEK2/NDC80/BUB1/RNF168/HECA/CHEK1/RUNX3/MSH2/GAS1/MAD2L1/TRIP13/PRKDC/CDC45/RAD51/AURKB/E2F7/NUF2/KNL1/NBN/ZW10/CDK1/RFWD3/H2AX/RHNO1/E2F1/GMNN/CHMP4C/HUS1B/GPNMB/MAD2L2/USP28/INCENP/BAZ1B/PML/NPPC/SKA1/SKA3/FANCD2/E2F8",69
"GO:0050000","chromosome localization","31/1618","118/14562",0.26271186440678,2.36440677966102,5.26128393499225,3.37547135567595e-06,0.00032651657738744,0.000306901408785801,"CDCA8/TTK/EML4/KIF14/CENPF/KIF2C/BIRC5/FAM83D/SPC24/CDT1/PINX1/DSN1/KIF18A/DLGAP5/SEH1L/NEK2/NDC80/KIFC1/AURKB/NUF2/KNL1/ZW10/CDK1/KNSTRN/CHMP4C/PSRC1/INCENP/CENPE/SKA1/SKA3/HNRNPU",31
"GO:0044784","metaphase/anaphase transition of cell cycle","27/1618","97/14562",0.278350515463918,2.50515463917526,5.25845760766419,4.38910821291359e-06,0.000417119284023735,0.000392061245168292,"CDCA8/CDC20/TTK/PLK1/CENPF/FBXO5/BIRC5/SPC24/BUB1B/DLGAP5/UBE2C/HASPIN/NDC80/BUB1/DPF3/MAD2L1/TRIP13/AURKB/NUF2/KNL1/ZW10/MAD2L2/INCENP/CENPE/SKA1/SKA3/SMARCC1",27
"GO:0007052","mitotic spindle organization","33/1618","131/14562",0.251908396946565,2.26717557251908,5.15080174682186,4.46931666396064e-06,0.000417418764977151,0.000392342735092152,"CDCA8/CDC20/STMN1/TTK/PLK1/PRC1/BIRC5/TPX2/DLGAP5/NEK2/NDC80/KIF23/FSD1/PRICKLE1/MYBL2/AURKA/KIFC1/AURKB/NUF2/CCSAP/CENPH/BORA/CHMP4C/PSRC1/KIF11/FLNA/INCENP/SASS6/WDR62/STAG1/CENPE/INTS13/HNRNPU",33
