"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099500","vesicle fusion to plasma membrane","11/1319","30/14562",0.366666666666667,4.04806671721001,5.27408604291779,3.48848421553756e-05,0.00585075092678082,0.00568412493178445,"SYT9/CPLX1/SYT1/GRIK5/RPH3AL/DOC2A/RAB3A/SYT7/PRRT2/SNAP23/TRARG1",11
"GO:0090087","regulation of peptide transport","34/1319","182/14562",0.186813186813187,2.0624515742029,4.55187371281381,3.57980936246628e-05,0.00585075092678082,0.00568412493178445,"ABCC8/KCNJ11/TRPM4/TFAP2B/BAIAP3/ITPR1/RPH3AL/RAPGEF3/SYBU/SYTL4/MYRIP/SIRT3/GPER1/SYT7/MIDN/ADCY5/GIPR/UCN/ADRA2C/ABAT/PLA2G6/SIRT6/CAPN10/UCP2/LEP/SLC30A8/NNAT/NDUFAF2/ADRA2A/SLC8B1/PHPT1/ABCA12/PER2/C2CD2L",34
"GO:0120254","olefinic compound metabolic process","28/1319","139/14562",0.201438848920863,2.22392154509902,4.57570468520301,4.28553769777635e-05,0.00679192792708192,0.00659849775667192,"FAAH/GRIN1/CYP4F8/LIPE/CYP21A2/ELOVL2/CYP4Z1/ALOX15B/PNPLA2/RETSAT/CACNA1H/ELOVL5/DHRS4/MGLL/CYP2B6/DHRS4L2/ADH1B/DHRS7/GSTM2/STARD3/GPX4/CYP4F12/CYP4F11/SRD5A2/DGKQ/HSD17B4/DAGLA/CYP2A7",28
"GO:0170039","proteinogenic amino acid metabolic process","30/1319","154/14562",0.194805194805195,2.15068479662869,4.53043281920388,4.50564764875187e-05,0.00693074623616831,0.00673336260078181,"TTC36/HGD/IVD/MCCC2/NAGS/ASL/HPD/SDSL/BCAT2/ALDH4A1/PRODH/FAH/PAH/GNMT/AMT/GLS2/GSTZ1/GLUL/QDPR/UCP2/AFMID/ASPG/NOXRED1/DDO/CLN3/RIMKLA/ADSS1/MRI1/MTHFR/NADSYN1",30
"GO:0003002","regionalization","57/1319","371/14562",0.153638814016173,1.69620046224678,4.28686267189758,5.0291994426135e-05,0.00751506088139104,0.00730103630360764,"AR/EMX1/CHRD/FOXA1/ZBTB16/BBS4/LFNG/CFAP45/HOXB2/DNAAF3/BTG2/LAMA5/HOXB3/DNAH5/HOXB4/ROBO2/SEMA3F/WNT7B/HOXB6/DNAAF11/HOXB5/PIERCE1/HOXC6/HOXC4/HOXC8/HOXC5/SMAD3/BHLHE40/IFT140/NEK8/OVOL2/FGF10/PBX1/FUZ/DNAAF1/TBX3/HOXC10/PIERCE2/LMX1B/MICAL2/HOXD8/HOXC9/BMP4/PCSK6/HOXD3/MSX2/HOXD4/DMRT2/WDR19/GLI3/GSC/HOXB8/FOXJ1/ODAD3/CFAP53/MKS1/CRB2",57
"GO:0099111","microtubule-based transport","38/1319","219/14562",0.17351598173516,1.91564801063487,4.30879094684538,6.93439813796804e-05,0.0100741395171036,0.00978723386314963,"MAPT/KATNIP/CFAP45/CFAP43/DNAAF3/RAB27B/SYBU/DNAH5/IFT43/RAB17/BORCS7/NEK10/DNAAF11/SPAG17/IFT140/IFT46/TRAK1/MAPK8IP3/KIF3A/CAMSAP3/FUZ/KIF16B/DNAAF1/HSPB1/NHERF1/IFT88/NME5/RABL2B/FYCO1/SPG11/WDR19/KIF5C/CLN3/SPEF2/STK11/ODAD3/STK36/CFAP53",38
"GO:0048706","embryonic skeletal system development","25/1319","122/14562",0.204918032786885,2.26233236803838,4.4187033505805,8.07960512636479e-05,0.0113566406306377,0.0110332100883744,"SLC2A10/HOXB2/HOXB3/HOXB4/HOXB6/HOXB5/HOXC6/HOXC4/HOXC5/SMAD3/IFT140/PBX1/FUZ/HOXC9/BMP4/HOXD3/NDST1/HOXD4/DMRT2/WDR19/GLI3/GSC/HOXB8/SLC39A3/MKS1",25
"GO:0170033","L-amino acid metabolic process","30/1319","159/14562",0.188679245283019,2.08305319925043,4.33357862598764,8.34711683020604e-05,0.0113566406306377,0.0110332100883744,"TTC36/HGD/IVD/MCCC2/NAGS/ASL/HPD/SDSL/BCAT2/ALDH4A1/PRODH/FAH/PAH/GNMT/GLS2/GSTZ1/GLUL/QDPR/UCP2/AFMID/ASPG/NOXRED1/DDO/CLN3/RIMKLA/ADSS1/EGLN2/MRI1/MTHFR/NADSYN1",30
"GO:0030072","peptide hormone secretion","38/1319","221/14562",0.171945701357466,1.89831182954315,4.24676614874429,8.46862303240673e-05,0.0113566406306377,0.0110332100883744,"ABCC8/KCNJ11/CPLX1/TRPM4/TFAP2B/BAIAP3/ITPR1/RPH3AL/RAPGEF3/SYBU/SYTL4/MYRIP/RAB3A/SIRT3/GPER1/SYT7/MIDN/ADCY5/GIPR/UCN/ADRA2C/ABAT/PCLO/PLA2G6/SIRT6/CAPN10/UCP2/LEP/SLC30A8/TOR2A/NNAT/NDUFAF2/ADRA2A/SLC8B1/PHPT1/ABCA12/PER2/C2CD2L",38
"GO:0030879","mammary gland development","26/1319","130/14562",0.2,2.20803639120546,4.36629668819961,8.99191377069983e-05,0.01175692725519,0.0114220967818863,"AR/XBP1/PGR/ESR1/GATA3/SLC22A4/AREG/BTRC/WNT7B/TGFB3/PRLR/ERBB4/ZNF703/FGF10/ATP7B/TBX3/SOCS2/FASN/NOTCH4/STAT5A/BMP4/NEURL1/MSX2/GLI3/ID2/ARHGAP35",26
