"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","pvalue","padj","direction"
"ENSG00000101417","PXMP4","protein_coding",2009.13013122852,0.733305961366991,0.00111183826918069,0.00981124941066048,"Higher_in_ER_pos"
"ENSG00000167972","ABCA3","protein_coding",3850.82547283094,1.00204262301968,0.00111428798016405,0.00982829946275675,"Higher_in_ER_pos"
"ENSG00000129993","CBFA2T3","protein_coding",563.046411583359,1.8388113549233,0.00111673551829475,0.00984531452758466,"Higher_in_ER_pos"
"ENSG00000089159","PXN","protein_coding",8343.87685771104,0.695978048469323,0.00111904177959558,0.00985996011924158,"Higher_in_ER_pos"
"ENSG00000171174","RBKS","protein_coding",137.320243600571,1.02913141997799,0.00113083447488523,0.00993825413791951,"Higher_in_ER_pos"
"ENSG00000109062","NHERF1","protein_coding",8908.39680106175,1.83292463903635,0.00114021521791127,0.0100012411030647,"Higher_in_ER_pos"
"ENSG00000113522","RAD50","protein_coding",5403.00394240554,0.907596416176886,0.00114274831031354,0.0100142087738136,"Higher_in_ER_pos"
"ENSG00000032742","IFT88","protein_coding",662.10771652838,0.757388038770168,0.00117999947190851,0.0102931511123301,"Higher_in_ER_pos"
"ENSG00000112981","NME5","protein_coding",76.5501550377019,2.04678529702089,0.0011870075428472,0.0103297319148243,"Higher_in_ER_pos"
"ENSG00000122035","RASL11A","protein_coding",103.98753377536,1.77916412350507,0.00118694231892886,0.0103297319148243,"Higher_in_ER_pos"
"ENSG00000164062","APEH","protein_coding",3136.18405938151,1.10622895092216,0.00118636886695898,0.0103297319148243,"Higher_in_ER_pos"
"ENSG00000272414","FAM47E-STBD1","protein_coding",250.921898455476,0.738168545403998,0.0011855586866696,0.0103297319148243,"Higher_in_ER_pos"
"ENSG00000237330","RNF223","protein_coding",195.652943967669,1.62107097337685,0.00119220452362819,0.0103662838386901,"Higher_in_ER_pos"
"ENSG00000065717","TLE2","protein_coding",4684.72772115908,1.26330290732266,0.00119976412838595,0.0104086036877962,"Higher_in_ER_pos"
"ENSG00000163728","TTC14","protein_coding",2295.43366200677,1.09074525983217,0.00119954309551534,0.0104086036877962,"Higher_in_ER_pos"
"ENSG00000269556","TMEM185A","protein_coding",1224.44620063038,0.474801886283136,0.00119981218918304,0.0104086036877962,"Higher_in_ER_pos"
"ENSG00000165061","ZMAT4","protein_coding",99.1270077927074,2.84377950930998,0.00120541130662139,0.0104476315439252,"Higher_in_ER_pos"
"ENSG00000144749","LRIG1","protein_coding",3410.61190181939,1.52836085495391,0.00120700895751464,0.0104567062514612,"Higher_in_ER_pos"
"ENSG00000088881","EBF4","protein_coding",2456.61119788886,1.39563241805543,0.00121057619982946,0.0104780501525805,"Higher_in_ER_pos"
"ENSG00000197776","KLHDC1","protein_coding",229.131947797692,0.999733036157365,0.00123108887133071,0.0105976326684362,"Higher_in_ER_pos"
"ENSG00000100105","PATZ1","protein_coding",2899.88096681004,1.24474066193125,0.00123981280980083,0.0106630639755968,"Higher_in_ER_pos"
"ENSG00000102312","PORCN","protein_coding",468.929185929943,0.990687685264706,0.00124116632074683,0.0106698725355284,"Higher_in_ER_pos"
"ENSG00000125826","RBCK1","protein_coding",9148.78528864651,0.65121315571163,0.00126081551308344,0.0107996782108501,"Higher_in_ER_pos"
"ENSG00000290292","HOMEZ","protein_coding",934.02845004219,0.695239777472667,0.00126258191154182,0.010809932597015,"Higher_in_ER_pos"
"ENSG00000167468","GPX4","protein_coding",8670.59176700093,1.09204136298132,0.00127079200640274,0.010865529131737,"Higher_in_ER_pos"
"ENSG00000198858","R3HDM4","protein_coding",3435.4774853923,0.938734710111776,0.00127039217870829,0.010865529131737,"Higher_in_ER_pos"
"ENSG00000168502","MTCL1","protein_coding",896.472398734288,1.2719232385144,0.00128083050186282,0.0109365877834419,"Higher_in_ER_pos"
"ENSG00000113761","ZNF346","protein_coding",1219.45212871758,0.713552153218928,0.00128480853788468,0.0109557764411451,"Higher_in_ER_pos"
"ENSG00000047634","SCML1","protein_coding",393.182149627051,1.12038563068303,0.0012875414639044,0.0109709811832545,"Higher_in_ER_pos"
"ENSG00000161955","TNFSF13","protein_coding",1348.06965016899,1.23765739470993,0.00128774708043571,0.0109709811832545,"Higher_in_ER_pos"
